Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Humidity (%),Visibility (km)
2021/10/07,20:30,3.4,24,5.9,23.4,1020.5,-,-
2021/10/07,20:36,4.5,24,6.0,23.3,1020.4,-,-
2021/10/07,20:42,3.8,25,5.8,23.2,1020.3,-,-
2021/10/07,20:48,4.8,23,5.8,23.2,1020.3,-,-
2021/10/07,20:54,4.2,31,6.3,23.1,1020.2,-,-
2021/10/07,21:00,4.7,22,5.8,23.1,1020.2,-,-
2021/10/07,21:06,4.8,20,6.1,23,1020.1,-,-
2021/10/07,21:12,4.2,17,5.6,23.1,1020.1,-,-
2021/10/07,21:18,4.4,15,5.9,23.1,1020.1,-,-
2021/10/07,21:24,4.8,16,5.9,23.1,1020.1,-,-
2021/10/07,21:30,4.7,18,6.2,23.2,1020.1,-,-
2021/10/07,21:36,4.7,20,6.0,23.1,1020.1,-,-
2021/10/07,21:42,4.7,22,6.3,23.1,1020.1,-,-
2021/10/07,21:48,3.6,29,5.4,23.1,1020.2,-,-
2021/10/07,21:54,4.8,20,5.7,23,1020.2,-,-
2021/10/07,22:00,3.8,25,5.6,23,1020.2,-,-
2021/10/07,22:06,4.0,24,5.6,23,1020.2,-,-
2021/10/07,22:12,4.2,24,5.3,23,1020.2,-,-
2021/10/07,22:18,4.1,21,5.5,22.9,1020.1,-,-
2021/10/07,22:24,4.2,23,5.6,23,1020.1,-,-
2021/10/07,22:30,4.5,15,6.3,22.9,1020.0,-,-
2021/10/07,22:36,4.6,22,6.3,22.9,1020.0,-,-
2021/10/07,22:42,4.2,20,5.9,22.9,1020.0,-,-
2021/10/07,22:48,5.1,21,6.2,22.9,1019.9,-,-
2021/10/07,22:54,4.4,16,5.9,22.9,1019.9,-,-
2021/10/07,23:00,4.1,13,6.1,22.9,1019.9,-,-
2021/10/07,23:06,4.3,9,6.1,22.9,1019.9,-,-
2021/10/07,23:12,4.7,23,6.5,22.8,1019.9,-,-
2021/10/07,23:18,4.8,20,5.9,22.8,1019.9,-,-
2021/10/07,23:24,4.4,19,6.3,22.8,1020.0,-,-
2021/10/07,23:30,3.7,13,6.0,22.8,1020.1,-,-
2021/10/07,23:36,3.9,14,5.0,22.8,1020.1,-,-
2021/10/07,23:42,3.9,15,5.4,22.8,1020.0,-,-
2021/10/07,23:48,4.3,13,5.2,22.8,1020.1,-,-
2021/10/07,23:54,3.7,12,5.3,22.8,1020.0,-,-
2021/10/08,00:00,4.2,16,6.1,22.7,1020.0,-,-
2021/10/08,00:06,5.1,20,6.2,22.6,1020.1,-,-
2021/10/08,00:12,4.3,21,5.5,22.7,1020.0,-,-
2021/10/08,00:18,5.5,19,6.5,22.6,1019.9,-,-
2021/10/08,00:24,5.1,16,6.3,22.7,1019.9,-,-
2021/10/08,00:30,5.1,20,6.1,22.7,1019.8,-,-
2021/10/08,00:36,5.0,25,6.6,22.6,1019.9,-,-
2021/10/08,00:42,4.3,30,6.2,22.6,1020.0,-,-
2021/10/08,00:48,4.6,31,5.9,22.6,1020.0,-,-
2021/10/08,00:54,3.6,29,5.0,22.6,1020.0,-,-
2021/10/08,01:00,3.7,34,4.7,22.7,1020.2,-,-
2021/10/08,01:06,3.5,26,4.6,22.6,1020.2,-,-
2021/10/08,01:12,2.9,26,4.8,22.7,1020.2,-,-
2021/10/08,01:18,3.0,24,4.9,22.7,1020.3,-,-
2021/10/08,01:24,3.5,22,4.5,22.6,1020.3,-,-
2021/10/08,01:30,3.4,23,4.3,22.6,1020.3,-,-
2021/10/08,01:36,3.5,25,4.1,22.6,1020.2,-,-
2021/10/08,01:42,3.4,23,4.1,22.6,1020.2,-,-
2021/10/08,01:48,3.5,15,4.5,22.6,1020.2,-,-
2021/10/08,01:54,2.5,25,4.3,22.7,1020.1,-,-
2021/10/08,02:00,3.3,23,4.3,22.6,1020.0,-,-
2021/10/08,02:06,3.6,15,4.4,22.6,1020.0,-,-
2021/10/08,02:12,3.5,19,4.5,22.6,1019.8,-,-
2021/10/08,02:18,3.9,21,4.7,22.5,1019.8,-,-
2021/10/08,02:24,3.6,27,4.6,22.6,1019.7,-,-
2021/10/08,02:30,2.9,30,4.5,22.7,1019.7,-,-
2021/10/08,02:36,2.7,34,4.2,22.6,1019.7,-,-
2021/10/08,02:42,3.3,37,4.4,22.7,1019.6,-,-
2021/10/08,02:48,3.8,37,4.5,22.6,1019.6,-,-
2021/10/08,02:54,3.3,35,4.5,22.6,1019.6,-,-
2021/10/08,03:00,3.7,20,5.1,22.6,1019.5,-,-
2021/10/08,03:06,3.0,23,4.8,22.5,1019.5,-,-
2021/10/08,03:12,3.4,28,4.6,22.6,1019.5,-,-
2021/10/08,03:18,3.1,9,4.8,22.5,1019.3,-,-
2021/10/08,03:24,3.0,2,4.7,22.6,1019.2,-,-
2021/10/08,03:30,3.1,10,4.9,22.6,1019.2,-,-
2021/10/08,03:36,3.9,9,5.3,22.7,1019.1,-,-
2021/10/08,03:42,3.7,12,5.2,22.7,1019.0,-,-
2021/10/08,03:48,3.7,10,5.1,22.7,1019.0,-,-
2021/10/08,03:54,3.9,18,5.5,22.6,1019.0,-,-
2021/10/08,04:00,3.1,11,5.2,22.6,1019.0,-,-
2021/10/08,04:06,3.8,26,5.1,22.6,1019.1,-,-
2021/10/08,04:12,4.3,16,5.6,22.6,1018.9,-,-
2021/10/08,04:18,4.8,19,5.7,22.6,1018.8,-,-
2021/10/08,04:24,4.3,16,6.1,22.5,1018.9,-,-
2021/10/08,04:30,3.8,20,5.2,22.5,1018.8,-,-
2021/10/08,04:36,4.1,19,6.0,22.5,1018.7,-,-
2021/10/08,04:42,3.4,19,5.9,22.5,1018.7,-,-
2021/10/08,04:48,4.0,24,5.1,22.5,1018.7,-,-
2021/10/08,04:54,3.6,25,5.1,22.5,1018.7,-,-
2021/10/08,05:00,4.0,19,5.1,22.5,1018.6,-,-
2021/10/08,05:06,3.8,25,5.3,22.4,1018.6,-,-
2021/10/08,05:12,3.3,24,5.2,22.4,1018.6,-,-
2021/10/08,05:18,3.9,28,5.4,22.5,1018.5,-,-
2021/10/08,05:24,3.9,26,4.9,22.5,1018.5,-,-
2021/10/08,05:30,3.0,28,5.8,22.5,1018.5,-,-
2021/10/08,05:36,3.0,29,4.7,22.4,1018.5,-,-
2021/10/08,05:42,3.4,28,4.9,22.4,1018.4,-,-
2021/10/08,05:48,3.8,25,5.2,22.4,1018.4,-,-
2021/10/08,05:54,4.1,31,5.5,22.5,1018.5,-,-
2021/10/08,06:00,3.9,21,5.3,22.5,1018.4,-,-
2021/10/08,06:06,3.2,29,5.5,22.5,1018.5,-,-
2021/10/08,06:12,3.4,29,5.1,22.5,1018.5,-,-
2021/10/08,06:18,4.2,31,5.6,22.5,1018.4,-,-
2021/10/08,06:24,3.5,29,5.4,22.6,1018.4,-,-
2021/10/08,06:30,3.2,32,5.4,22.6,1018.4,-,-
2021/10/08,06:36,3.3,29,4.7,22.6,1018.3,-,-
2021/10/08,06:42,3.7,30,4.7,22.6,1018.2,-,-
2021/10/08,06:48,4.1,25,5.6,22.6,1018.1,-,-
2021/10/08,06:54,3.7,28,5.3,22.6,1018.0,-,-
2021/10/08,07:00,4.1,25,5.4,22.6,1017.9,-,-
2021/10/08,07:06,4.5,27,5.6,22.6,1017.9,-,-
2021/10/08,07:12,4.2,26,5.3,22.6,1017.8,-,-
2021/10/08,07:18,3.2,21,5.1,22.5,1017.7,-,-
2021/10/08,07:24,2.9,28,5.3,22.6,1017.7,-,-
2021/10/08,07:30,3.7,30,4.6,22.6,1017.7,-,-
2021/10/08,07:36,3.9,19,5.4,22.5,1017.6,-,-
2021/10/08,07:42,3.9,22,5.5,22.5,1017.6,-,-
2021/10/08,07:48,3.6,23,5.3,22.6,1017.6,-,-
2021/10/08,07:54,3.4,23,5.4,22.6,1017.6,-,-
2021/10/08,08:00,3.9,16,5.3,22.5,1017.6,-,-
2021/10/08,08:06,5.0,19,5.7,22.5,1017.6,-,-
2021/10/08,08:12,4.3,25,6.0,22.5,1017.6,-,-
2021/10/08,08:18,3.8,24,5.4,22.5,1017.7,-,-
2021/10/08,08:24,3.9,25,4.8,22.5,1017.7,-,-
2021/10/08,08:30,4.6,31,5.8,22.5,1017.7,-,-
2021/10/08,08:36,4.1,32,5.8,22.5,1017.7,-,-
2021/10/08,08:42,3.7,30,5.5,22.5,1017.7,-,-
2021/10/08,08:48,3.4,32,5.5,22.5,1017.7,-,-
2021/10/08,08:54,3.7,34,5.6,22.6,1017.7,-,-
2021/10/08,09:00,3.7,36,5.3,22.6,1017.7,-,-
2021/10/08,09:06,4.1,32,5.7,22.5,1017.7,-,-
2021/10/08,09:12,4.6,26,5.7,22.5,1017.7,-,-
2021/10/08,09:18,4.5,27,6.4,22.5,1017.7,-,-
2021/10/08,09:24,4.8,28,6.5,22.5,1017.8,-,-
2021/10/08,09:30,5.5,29,6.6,22.5,1017.7,-,-
2021/10/08,09:36,4.9,26,6.5,22.5,1017.8,-,-
2021/10/08,09:42,5.5,25,7.0,22.4,1017.8,-,-
2021/10/08,09:48,5.6,22,6.8,22.4,1017.7,-,-
2021/10/08,09:54,4.9,25,6.6,22.4,1017.7,-,-
2021/10/08,10:00,4.9,26,6.6,22.4,1017.8,-,-
2021/10/08,10:06,5.3,30,6.8,22.4,1017.7,-,-
2021/10/08,10:12,4.8,28,6.1,22.4,1017.7,-,-
2021/10/08,10:18,5.2,29,6.8,22.4,1017.7,-,-
2021/10/08,10:24,5.3,27,6.7,22.4,1017.8,-,-
2021/10/08,10:30,5.4,30,6.4,22.4,1017.8,-,-
2021/10/08,10:36,4.2,28,6.8,22.4,1017.8,-,-
2021/10/08,10:42,5.0,31,6.0,22.4,1017.8,-,-
2021/10/08,10:48,5.5,28,6.6,22.5,1017.8,-,-
2021/10/08,10:54,5.2,29,6.8,22.5,1017.8,-,-
2021/10/08,11:00,4.3,32,5.6,22.5,1017.9,-,-
2021/10/08,11:06,5.1,28,7.0,22.5,1017.9,-,-
2021/10/08,11:12,4.7,33,6.5,22.6,1018.0,-,-
2021/10/08,11:18,5.3,33,7.3,22.5,1018.0,-,-
2021/10/08,11:24,5.5,35,6.5,22.5,1018.1,-,-
2021/10/08,11:30,5.3,33,7.0,22.6,1018.1,-,-
2021/10/08,11:36,6.0,35,7.3,22.5,1018.1,-,-
2021/10/08,11:42,5.3,31,7.3,22.5,1018.2,-,-
2021/10/08,11:48,5.2,38,6.6,22.5,1018.2,-,-
2021/10/08,11:54,4.5,42,6.8,22.6,1018.3,-,-
2021/10/08,12:00,5.0,37,7.3,22.7,1018.2,-,-
2021/10/08,12:06,5.1,39,7.0,22.7,1018.2,-,-
2021/10/08,12:12,5.6,36,7.7,22.7,1018.3,-,-
2021/10/08,12:18,4.9,39,8.0,22.9,1018.3,-,-
2021/10/08,12:24,5.9,37,7.3,22.9,1018.3,-,-
2021/10/08,12:30,4.8,38,6.9,23,1018.4,-,-
2021/10/08,12:36,5.5,43,8.2,23,1018.5,-,-
2021/10/08,12:42,6.5,41,8.2,23,1018.6,-,-
2021/10/08,12:48,6.6,42,8.2,23.1,1018.7,-,-
2021/10/08,12:54,5.6,42,8.2,23.3,1018.8,-,-
2021/10/08,13:00,6.0,42,7.9,23.3,1018.7,-,-
2021/10/08,13:06,6.6,40,8.5,23.3,1018.7,-,-
2021/10/08,13:12,6.3,43,8.0,23.4,1018.7,-,-
2021/10/08,13:18,5.9,42,8.6,23.4,1018.8,-,-
2021/10/08,13:24,6.4,45,8.5,23.4,1018.9,-,-
2021/10/08,13:30,6.2,45,8.9,23.4,1018.9,-,-
2021/10/08,13:36,6.1,44,7.7,23.5,1018.8,-,-
2021/10/08,13:42,6.0,44,7.8,23.6,1018.8,-,-
2021/10/08,13:48,5.5,47,7.8,23.7,1018.7,-,-
2021/10/08,13:54,5.7,43,8.1,23.7,1018.8,-,-
2021/10/08,14:00,6.1,45,7.7,23.7,1018.7,-,-
2021/10/08,14:06,5.4,41,7.9,23.7,1018.7,-,-
2021/10/08,14:12,5.5,38,7.1,23.7,1018.5,-,-
2021/10/08,14:18,6.3,40,7.3,23.6,1018.4,-,-
2021/10/08,14:24,5.8,40,7.7,23.8,1018.3,-,-
2021/10/08,14:30,5.0,38,8.3,23.9,1018.4,-,-
2021/10/08,14:36,6.3,41,7.2,23.6,1018.3,-,-
2021/10/08,14:42,5.7,42,7.9,23.7,1018.3,-,-
2021/10/08,14:48,5.1,42,7.1,23.8,1018.4,-,-
2021/10/08,14:54,5.4,40,7.4,23.8,1018.5,-,-
2021/10/08,15:00,5.2,36,6.6,23.8,1018.6,-,-
2021/10/08,15:06,5.5,40,7.0,23.8,1018.6,-,-
2021/10/08,15:12,4.8,40,7.0,24,1018.6,-,-
2021/10/08,15:18,5.6,35,7.0,23.7,1018.6,-,-
2021/10/08,15:24,6.2,39,7.6,23.6,1018.5,-,-
2021/10/08,15:30,4.5,35,7.3,23.9,1018.6,-,-
2021/10/08,15:36,6.1,40,7.3,23.8,1018.6,-,-
2021/10/08,15:42,4.6,34,7.3,23.7,1018.6,-,-
2021/10/08,15:48,5.0,34,7.9,23.8,1018.6,-,-
2021/10/08,15:54,5.6,32,7.3,23.7,1018.6,-,-
2021/10/08,16:00,6.5,29,8.1,23.6,1018.7,-,-
2021/10/08,16:06,5.5,32,7.6,23.7,1018.7,-,-
2021/10/08,16:12,4.6,38,7.3,24,1018.8,-,-
2021/10/08,16:18,5.6,41,7.2,23.9,1018.8,-,-
2021/10/08,16:24,5.2,43,7.2,24.1,1018.7,-,-
2021/10/08,16:30,4.8,33,7.0,23.9,1018.7,-,-
2021/10/08,16:36,6.0,32,7.0,23.8,1018.6,-,-
2021/10/08,16:42,5.5,32,7.6,23.8,1018.6,-,-
2021/10/08,16:48,5.7,32,7.6,24,1018.5,-,-
2021/10/08,16:54,6.0,31,8.1,24,1018.4,-,-
2021/10/08,17:00,6.4,23,7.9,24,1018.5,-,-
2021/10/08,17:06,6.7,28,8.4,24,1018.4,-,-
2021/10/08,17:12,5.7,26,8.3,24.2,1018.4,-,-
2021/10/08,17:18,5.8,32,7.8,24,1018.4,-,-
2021/10/08,17:24,6.5,32,8.6,23.8,1018.3,-,-
2021/10/08,17:30,6.5,28,8.4,23.8,1018.2,-,-
2021/10/08,17:36,6.6,28,9.1,23.8,1018.2,-,-
2021/10/08,17:42,6.6,25,8.1,23.8,1018.2,-,-
2021/10/08,17:48,6.8,29,8.7,23.7,1018.2,-,-
2021/10/08,17:54,6.1,29,8.4,23.7,1018.1,-,-
2021/10/08,18:00,5.7,27,8.3,23.7,1018.0,-,-
2021/10/08,18:06,6.1,29,8.8,23.7,1017.8,-,-
2021/10/08,18:12,6.2,29,8.2,23.5,1017.7,-,-
2021/10/08,18:18,6.7,32,8.7,23.3,1017.6,-,-
2021/10/08,18:24,6.6,27,9.4,23.1,1017.5,-,-
2021/10/08,18:30,6.5,27,8.8,23.3,1017.4,-,-
2021/10/08,18:36,6.6,26,8.7,23.6,1017.3,-,-
2021/10/08,18:42,7.6,30,8.9,23.5,1017.3,-,-
2021/10/08,18:48,7.3,34,9.1,23.6,1017.3,-,-
2021/10/08,18:54,7.6,31,9.2,23.5,1017.3,-,-
2021/10/08,19:00,7.5,31,9.9,23.5,1017.2,-,-
2021/10/08,19:06,7.7,30,9.9,23.5,1017.2,-,-
2021/10/08,19:12,5.7,33,8.9,23.8,1017.1,-,-
2021/10/08,19:18,6.5,33,9.1,23.7,1017.1,-,-
2021/10/08,19:24,7.3,31,9.6,23.6,1017.0,-,-
2021/10/08,19:30,6.8,43,8.8,23.7,1016.9,-,-
2021/10/08,19:36,6.9,30,8.6,23.6,1016.9,-,-
2021/10/08,19:42,6.1,39,8.8,23.8,1017.0,-,-
2021/10/08,19:48,6.0,35,9.3,23.7,1017.0,-,-
2021/10/08,19:54,6.4,34,8.2,23.7,1017.1,-,-
2021/10/08,20:00,6.1,36,9.0,23.6,1017.1,-,-
2021/10/08,20:06,6.1,37,8.2,23.7,1017.0,-,-
2021/10/08,20:12,6.8,32,8.8,23.5,1017.0,-,-
2021/10/08,20:18,6.2,30,8.4,23.3,1017.1,-,-
2021/10/08,20:24,5.0,33,8.3,23.3,1017.2,-,-
2021/10/08,20:30,4.8,35,7.9,23.4,1017.3,-,-
2021/10/08,20:36,6.8,27,8.4,23.1,1017.2,-,-
2021/10/08,20:42,6.3,29,9.2,23.2,1017.2,-,-
2021/10/08,20:48,5.4,35,7.6,23.2,1017.2,-,-
2021/10/08,20:54,6.1,29,9.1,23,1017.2,-,-
2021/10/08,21:00,5.7,28,8.3,23,1017.1,-,-
2021/10/08,21:06,5.6,30,8.9,23.1,1017.1,-,-
2021/10/08,21:12,5.5,35,8.0,23.1,1017.1,-,-
2021/10/08,21:18,5.7,27,8.7,22.9,1017.1,-,-
2021/10/08,21:24,6.9,23,8.5,22.9,1017.0,-,-
2021/10/08,21:30,5.2,29,8.2,22.9,1017.0,-,-
2021/10/08,21:36,6.1,28,8.1,22.9,1017.0,-,-
2021/10/08,21:42,5.5,30,8.2,22.9,1017.1,-,-
2021/10/08,21:48,4.4,32,7.4,23,1017.1,-,-
2021/10/08,21:54,4.2,34,8.2,23,1017.1,-,-
2021/10/08,22:00,5.0,37,6.9,22.9,1017.1,-,-
2021/10/08,22:06,6.1,37,8.6,22.8,1017.0,-,-
2021/10/08,22:12,4.2,42,8.1,22.9,1017.0,-,-
2021/10/08,22:18,5.4,34,7.3,22.8,1017.0,-,-
2021/10/08,22:24,5.0,32,7.6,22.7,1017.0,-,-
2021/10/08,22:30,4.5,38,6.8,22.8,1017.1,-,-
2021/10/08,22:36,5.4,33,6.8,22.8,1017.1,-,-
2021/10/08,22:42,5.3,29,7.3,22.8,1017.1,-,-
2021/10/08,22:48,5.3,28,8.4,22.8,1017.0,-,-
2021/10/08,22:54,5.8,29,8.6,22.8,1017.1,-,-
2021/10/08,23:00,5.6,32,7.7,22.8,1017.1,-,-
2021/10/08,23:06,4.9,37,7.5,22.8,1017.2,-,-
2021/10/08,23:12,5.6,29,7.3,22.8,1017.1,-,-
2021/10/08,23:18,5.7,31,8.3,22.8,1017.1,-,-
2021/10/08,23:24,5.8,29,8.2,22.8,1017.1,-,-
2021/10/08,23:30,5.7,27,7.4,22.8,1017.2,-,-
2021/10/08,23:36,5.7,34,7.7,22.8,1017.2,-,-
2021/10/08,23:42,5.4,36,7.4,22.8,1017.2,-,-
2021/10/08,23:48,6.1,37,8.2,22.7,1017.1,-,-
2021/10/08,23:54,5.3,33,8.7,22.8,1017.1,-,-
2021/10/09,00:00,5.9,32,8.3,22.7,1017.1,-,-
2021/10/09,00:06,5.6,32,8.4,22.7,1017.0,-,-
2021/10/09,00:12,6.1,38,8.3,22.7,1016.9,-,-
2021/10/09,00:18,5.9,35,9.3,22.7,1016.7,-,-
2021/10/09,00:24,6.0,39,9.5,22.7,1016.7,-,-
2021/10/09,00:30,6.1,36,8.8,22.6,1016.7,-,-
2021/10/09,00:36,6.8,39,8.9,22.5,1016.7,-,-
2021/10/09,00:42,5.3,35,9.2,22.6,1016.6,-,-
2021/10/09,00:48,6.6,39,8.6,22.4,1016.6,-,-
2021/10/09,00:54,5.9,37,8.6,22.5,1016.6,-,-
2021/10/09,01:00,6.5,39,8.8,22.4,1016.7,-,-
2021/10/09,01:06,6.3,39,7.9,22.5,1016.7,-,-
2021/10/09,01:12,6.3,38,8.1,22.5,1016.7,-,-
2021/10/09,01:18,4.3,33,6.8,22.6,1016.7,-,-
2021/10/09,01:24,5.0,34,6.9,22.6,1016.8,-,-
2021/10/09,01:30,4.8,32,6.7,22.6,1016.9,-,-
2021/10/09,01:36,5.7,41,7.4,22.6,1016.9,-,-
2021/10/09,01:42,5.2,42,6.7,22.6,1016.9,-,-
2021/10/09,01:48,5.4,42,7.5,22.6,1016.9,-,-
2021/10/09,01:54,5.4,42,7.0,22.6,1016.9,-,-
2021/10/09,02:00,5.4,46,7.4,22.6,1016.8,-,-
2021/10/09,02:06,5.5,43,7.4,22.6,1016.7,-,-
2021/10/09,02:12,5.0,46,7.7,22.6,1016.7,-,-
2021/10/09,02:18,6.5,48,8.1,22.6,1016.8,-,-
2021/10/09,02:24,5.4,53,7.8,22.4,1016.7,-,-
2021/10/09,02:30,5.7,43,8.0,22.5,1016.6,-,-
2021/10/09,02:36,4.9,50,7.4,22.5,1016.6,-,-
2021/10/09,02:42,5.7,44,7.6,22.5,1016.6,-,-
2021/10/09,02:48,5.5,40,7.8,22.5,1016.6,-,-
2021/10/09,02:54,6.0,42,7.4,22.5,1016.6,-,-
2021/10/09,03:00,5.3,41,6.6,22.5,1016.6,-,-
2021/10/09,03:06,5.6,44,7.0,22.5,1016.7,-,-
2021/10/09,03:12,5.6,45,6.8,22.5,1016.8,-,-
2021/10/09,03:18,4.9,43,7.7,22.6,1016.8,-,-
2021/10/09,03:24,5.2,46,6.5,22.6,1016.8,-,-
2021/10/09,03:30,4.7,44,6.9,22.6,1016.7,-,-
2021/10/09,03:36,5.2,45,6.4,22.6,1016.6,-,-
2021/10/09,03:42,5.2,42,6.6,22.6,1016.5,-,-
2021/10/09,03:48,4.2,48,6.5,22.6,1016.5,-,-
2021/10/09,03:54,4.6,45,5.7,22.5,1016.5,-,-
2021/10/09,04:00,4.0,42,6.5,22.6,1016.6,-,-
2021/10/09,04:06,4.2,41,6.0,22.5,1016.6,-,-
2021/10/09,04:12,4.4,41,5.4,22.5,1016.7,-,-
2021/10/09,04:18,4.4,45,5.8,22.5,1016.8,-,-
2021/10/09,04:24,3.4,43,5.3,22.6,1016.8,-,-
2021/10/09,04:30,3.4,39,5.1,22.6,1016.8,-,-
2021/10/09,04:36,3.9,42,4.8,22.6,1016.8,-,-
2021/10/09,04:42,3.8,41,4.8,22.6,1016.8,-,-
2021/10/09,04:48,3.3,46,4.5,22.5,1016.8,-,-
2021/10/09,04:54,2.8,48,4.1,22.4,1016.8,-,-
2021/10/09,05:00,2.9,47,4.1,22.4,1016.9,-,-
2021/10/09,05:06,3.3,42,4.4,22.5,1016.8,-,-
2021/10/09,05:12,2.1,83,4.1,22.5,1017.0,-,-
2021/10/09,05:18,1.6,99,2.8,22.6,1016.9,-,-
2021/10/09,05:24,1.4,116,1.9,22.5,1016.8,-,-
2021/10/09,05:30,0.8,82,1.7,22.4,1016.5,-,-
2021/10/09,05:36,1.6,103,2.1,22.4,1016.6,-,-
2021/10/09,05:42,2.4,86,4.6,22,1016.5,-,-
2021/10/09,05:48,2.2,77,3.4,22,1016.4,-,-
2021/10/09,05:54,2.0,74,2.9,22.1,1016.3,-,-
2021/10/09,06:00,2.3,38,3.6,22.2,1016.1,-,-
2021/10/09,06:06,2.5,44,3.4,22.2,1016.1,-,-
2021/10/09,06:12,2.5,47,3.2,22.4,1016.1,-,-
2021/10/09,06:18,2.4,52,3.1,22.6,1016.1,-,-
2021/10/09,06:24,2.1,60,2.8,22.7,1016.1,-,-
2021/10/09,06:30,1.2,47,2.9,22.7,1016.1,-,-
2021/10/09,06:36,2.5,50,3.1,22.6,1016.2,-,-
2021/10/09,06:42,2.7,40,4.0,22.2,1016.0,-,-
2021/10/09,06:48,2.5,59,3.5,21.8,1015.9,-,-
2021/10/09,06:54,2.8,56,4.5,21.9,1015.9,-,-
2021/10/09,07:00,2.8,42,3.4,21.9,1015.8,-,-
2021/10/09,07:06,2.0,44,3.3,22,1015.7,-,-
2021/10/09,07:12,1.0,14,2.2,22.1,1015.5,-,-
2021/10/09,07:18,0.8,30,1.2,22.2,1015.6,-,-
2021/10/09,07:24,2.5,32,3.7,22.1,1015.6,-,-
2021/10/09,07:30,3.9,36,5.0,21.9,1015.7,-,-
2021/10/09,07:36,2.5,27,4.4,21.8,1015.7,-,-
2021/10/09,07:42,2.3,34,3.2,21.8,1015.7,-,-
2021/10/09,07:48,2.5,42,3.5,21.8,1015.8,-,-
2021/10/09,07:54,2.8,52,4.0,21.9,1015.9,-,-
2021/10/09,08:00,3.3,50,4.8,22.1,1015.8,-,-
2021/10/09,08:06,3.4,47,4.3,22.4,1015.8,-,-
2021/10/09,08:12,3.7,43,4.6,22.4,1015.6,-,-
2021/10/09,08:18,2.4,33,4.3,22.3,1015.5,-,-
2021/10/09,08:24,2.5,11,3.6,22.1,1015.5,-,-
2021/10/09,08:30,3.4,19,4.6,21.9,1015.6,-,-
2021/10/09,08:36,3.8,24,4.9,22.1,1015.5,-,-
2021/10/09,08:42,3.6,35,5.7,22.3,1015.5,-,-
2021/10/09,08:48,3.1,37,4.1,22.2,1015.3,-,-
2021/10/09,08:54,2.7,35,4.1,22.3,1015.1,-,-
2021/10/09,09:00,2.3,41,4.2,22.3,1015.2,-,-
2021/10/09,09:06,2.2,19,2.9,22.3,1015.2,-,-
2021/10/09,09:12,1.9,25,2.5,22.4,1015.3,-,-
2021/10/09,09:18,1.8,23,2.6,22.4,1015.3,-,-
2021/10/09,09:24,2.7,31,4.6,22.4,1015.3,-,-
2021/10/09,09:30,4.0,47,5.3,22.4,1015.3,-,-
2021/10/09,09:36,4.0,31,5.9,22.4,1015.4,-,-
2021/10/09,09:42,3.5,33,5.3,22.4,1015.3,-,-
2021/10/09,09:48,4.0,54,5.7,22.5,1015.3,-,-
2021/10/09,09:54,4.5,60,6.4,22.4,1015.1,-,-
2021/10/09,10:00,3.5,54,6.0,22.4,1015.0,-,-
2021/10/09,10:06,3.3,63,5.9,22.3,1015.0,-,-
2021/10/09,10:12,4.6,52,6.0,22.2,1015.0,-,-
2021/10/09,10:18,3.9,64,6.1,22.2,1015.2,-,-
2021/10/09,10:24,4.4,61,6.4,22.2,1015.4,-,-
2021/10/09,10:30,4.3,69,6.1,22.2,1015.5,-,-
2021/10/09,10:36,4.1,71,6.1,22.3,1015.7,-,-
2021/10/09,10:42,4.3,75,6.0,22.1,1015.7,-,-
2021/10/09,10:48,4.4,82,6.1,22,1015.8,-,-
2021/10/09,10:54,4.4,88,5.7,21.9,1015.8,-,-
2021/10/09,11:00,4.3,84,5.6,21.8,1015.9,-,-
2021/10/09,11:06,4.2,75,5.9,21.7,1015.8,-,-
2021/10/09,11:12,4.1,73,6.2,21.7,1015.8,-,-
2021/10/09,11:18,4.0,70,5.7,21.8,1015.9,-,-
2021/10/09,11:24,3.9,66,6.0,22,1015.9,-,-
2021/10/09,11:30,4.1,67,5.8,22,1015.9,-,-
2021/10/09,11:36,4.1,65,5.6,22,1016.0,-,-
2021/10/09,11:42,3.7,63,5.8,22.2,1016.1,-,-
2021/10/09,11:48,4.4,66,5.9,22.2,1016.1,-,-
2021/10/09,11:54,4.0,68,6.6,22.3,1016.1,-,-
2021/10/09,12:00,4.4,65,6.3,22.2,1016.0,-,-
2021/10/09,12:06,4.4,67,6.9,22.2,1016.0,-,-
2021/10/09,12:12,4.4,66,6.5,22,1015.9,-,-
2021/10/09,12:18,4.4,61,6.3,22,1015.8,-,-
2021/10/09,12:24,5.0,66,7.3,22,1015.8,-,-
2021/10/09,12:30,4.6,67,6.5,22.1,1015.8,-,-
2021/10/09,12:36,4.2,70,6.9,22.1,1015.7,-,-
2021/10/09,12:42,5.5,70,7.7,21.8,1015.6,-,-
2021/10/09,12:48,4.5,67,6.6,22.2,1015.6,-,-
2021/10/09,12:54,4.9,63,7.0,21.9,1015.5,-,-
2021/10/09,13:00,5.4,57,6.8,21.8,1015.4,-,-
2021/10/09,13:06,4.7,58,6.6,21.8,1015.5,-,-
2021/10/09,13:12,4.8,52,6.5,21.8,1015.5,-,-
2021/10/09,13:18,5.6,55,7.4,21.9,1015.4,-,-
2021/10/09,13:24,4.8,55,8.0,22,1015.4,-,-
2021/10/09,13:30,5.8,53,7.7,22.1,1015.5,-,-
